userWallet,num_actions,num_deposits,num_borrows,num_repays,num_redeems,num_liquidations,total_deposit,total_borrow,total_repay,total_redeem,repay_to_borrow_ratio,net_flow,active_days,time_span_days,unique_assets_used
0x00da855f0f8924c454c93ea7c5d5d96757e1e652,2,2,0,0,0,0,2.7e+18,0.0,0.0,0.0,0.0,2.7e+18,1,1,1
0x00da9446b29e3d2424b9db0c7e701ad33fdfedf4,4,1,1,1,1,0,5.222e+21,9.99e+20,9.99e+20,5.222e+21,1.0,0.0,1,1,2
0x00da96f79c5969a61b5b15c6f5f800d760fad316,1,1,0,0,0,0,1.09e+17,0.0,0.0,0.0,0.0,1.09e+17,1,1,1
0x00da972a32c522b02771520fb5e70fcb056927fb,2,1,0,0,1,0,1.1397250967655744e+23,0.0,0.0,1.1397364235271208e+23,0.0,-1.1326761546421371e+18,1,1,1
0x00db170287aaa8a93b08cda808af76d11a5f0fff,26,11,8,5,2,0,2.492239255298435e+22,7.0000000445e+18,7.007216620762874e+18,7.1e+18,1.0010309394595711,2.491529255298435e+22,3,107,3
0x00dc7f0ff419ed1634728a77146c6754541d2b82,25,8,6,3,8,0,2.5689720055303166e+20,760000000.0,760197411.0,2.7147570175506445e+20,1.0002597513157894,-1.4578501202032787e+19,8,10,6
0x00dcb0f4d625ca40a0f0cd2f45bbdbd343198793,20,6,4,4,6,0,5.274616541011247e+20,3.1221784124762985e+22,3.123297055401214e+22,5.275533887637673e+20,1.0003582892381953,-9.173466264259789e+16,4,4,3
0x00dd72466c9bc28c9765b406ea147c1e15dbc7ab,40,25,8,6,1,0,6.985467901696132e+20,2.7095e+21,7.750937551682436e+20,6.485699513030629e+17,0.28606523534535655,6.978982202183101e+20,24,122,6
0x00de3a8bdee6e682c3509d66a947d05a8ca797af,4,2,2,0,0,0,2e+18,3.000000000004e+17,0.0,0.0,0.0,2e+18,1,1,3
0x00df64b8044aa7126e0f88f286b3c483c5e5927a,2,2,0,0,0,0,1.2000000000000428e+18,0.0,0.0,0.0,0.0,1.2000000000000428e+18,2,11,1
0x00df99e12315cac90f49527b07d753b7fe9faccd,6,2,3,1,0,0,2.1157498642774422e+17,1.0569866271368584e+17,5.569866271368583e+16,0.0,0.5269571183181486,2.1157498642774422e+17,1,1,2
0x00dfae7aeadc69fce49cf389d2bee4aae67aa656,2,1,1,0,0,0,2.32e+16,5000000000000000.0,0.0,0.0,0.0,2.32e+16,1,1,2
0x00e10883490fa8ed8e9cd59177a54d45cd025ef9,1,1,0,0,0,0,1107129.0,0.0,0.0,0.0,0.0,1107129.0,1,1,1
0x00e14bea17f4e951fb695c52a66b3429da55a117,49,28,0,0,21,0,2.379409388178618e+21,0.0,0.0,1.6154951726500668e+21,0.0,7.639142155285512e+20,16,41,6
0x00e1ac868592c1fd51ed72abca14930075ed892f,3,2,1,0,0,0,1.9e+19,6.501508470473127e+18,0.0,0.0,0.0,1.9e+19,1,1,1
0x00e22b85d329650e35a9d664b7c408a57820f13f,156,56,20,15,65,0,1.3440403949113203e+23,1.483639056867425e+22,83384218748.0,1.9391487262544582e+23,5.620249639697308e-12,-5.9510833134313794e+22,36,95,8
0x00e2362abcebe7833138bd460000ba5d4f6ee1e6,51,19,10,7,15,0,430679270.0,196966448.0,221805663.0,430727854.0,1.1261088639827632,-48584.0,2,4,1
0x00e294652292776e4d59f416ef35a73cae0e01dc,2,1,1,0,0,0,9.960468559e+18,7043952581.0,0.0,0.0,0.0,9.960468559e+18,1,1,2
0x00e3088ddbd715f119651a58964ce1714b590f34,3,2,1,0,0,0,139864109.0,1.0,0.0,0.0,0.0,139864109.0,3,44,1
0x00e3df1133185a9effedabb79003d9c07ca69bc8,2,1,0,0,1,0,10349000000.0,0.0,0.0,10349000094.0,0.0,-94.0,1,1,1
0x00e421ba23dbe6a165255be382f46fcb927f8951,2,1,1,0,0,0,1840527553.0,1207386266.0,0.0,0.0,0.0,1840527553.0,1,1,1
0x00e4f6071dcfc268ed4487e2a004d01e3666107e,110,63,32,6,9,0,3.7042404878030893e+22,2.02585e+22,2.0157365811852043e+22,3.688400971983502e+22,0.9950078145890389,1.5839515819587194e+20,28,104,3
0x00e61c3f169f0b2888137918053bdadda121bb44,1,1,0,0,0,0,1110079.0,0.0,0.0,0.0,0.0,1110079.0,1,1,1
0x00e61fabc261401d3c47b6178e86449ae9890d73,3,2,0,0,1,0,1.0135610892852979e+18,0.0,0.0,1.0136616495357892e+18,0.0,-100560250491264.0,2,29,1
0x00e650676a38478b3eee9e3eb741a6075b2c95c1,12,0,2,5,5,0,0.0,6.404296826131254e+22,1.2808774944035057e+23,2.9503566301017795e+21,2.000028307834173,-2.9503566301017795e+21,1,1,6
0x00e678b0cdae186eb3c4b08cfe3d1a698882c0af,38,20,9,4,5,0,3.2758402029806923e+21,1.79756e+21,1.804578472257279e+21,3.2815642711135696e+21,1.0039044439447244,-5.724068132877238e+18,16,57,2
0x00e6f654a108a16077be41abab58c3353f90e7cc,3,3,0,0,0,0,1.5000005e+18,0.0,0.0,0.0,0.0,1.5000005e+18,2,11,1
0x00e6f8d8fb80b0c302a6bd849b79982dc9945b15,7,2,1,1,3,0,222677848.0,120000000.0,120077113.0,1.9978835426882516e+20,1.0006426083333333,-1.9978835426860247e+20,3,18,3
0x00e7092c338d69f7ae230081d862d347ef9dcf1e,10,5,5,0,0,0,3.601946748279576e+20,1.59e+20,0.0,0.0,0.0,3.601946748279576e+20,4,47,2
0x00e839bc0c9a130afe30974914c4b0100756cff4,468,278,82,29,79,0,1.1250887813775061e+24,1.1705697000018766e+24,5.415008562986899e+22,3.571202005866077e+22,0.046259599603323216,1.0893767613188454e+24,60,61,7
0x00e87eb4a651f339219658165b87c204de6a7e5f,1,1,0,0,0,0,1055432.0,0.0,0.0,0.0,0.0,1055432.0,1,1,1
0x00e8909b79b3d40af0f22e37f81c9e3e9187d853,1,1,0,0,0,0,1.5e+18,0.0,0.0,0.0,0.0,1.5e+18,1,1,1
0x00e8b7df725ce993f179f071908a9d687815f2ba,2,1,0,0,1,0,1050029402.0,0.0,0.0,1050029482.0,0.0,-80.0,1,1,1
0x00e928ef44122d31043f772b00b0d1821b020ff7,1,1,0,0,0,0,1839767.0,0.0,0.0,0.0,0.0,1839767.0,1,1,1
0x00e979f43658ae9cfb838b07d4b3bc70f12b93cb,52,19,10,18,4,1,5.471010752965651e+19,2309009600.0,49223480.0,7.01905316127478e+17,0.02131800578048701,5.400820221352903e+19,22,104,7
0x00e97bf0997013cc741dbcaafba8f439d474c879,1,1,0,0,0,0,1022300.0,0.0,0.0,0.0,0.0,1022300.0,1,1,1
0x00e9ba3dc1ebd6f585b9f5bf8a33a975b5f8a7de,10,5,0,0,5,0,1.2000000058210422e+18,0.0,0.0,7642788251.0,0.0,1.1999999981782538e+18,6,40,2
0x00eaa7d80b05144a928492bb83b82cfa5e2914cd,1,1,0,0,0,0,1000000.0,0.0,0.0,0.0,0.0,1000000.0,1,1,1
0x00eacbbd373a91aa0d4485b0beb45b14816f835f,1,1,0,0,0,0,1108220.0,0.0,0.0,0.0,0.0,1108220.0,1,1,1
0x00ead164c58ccf3d8fbe9aab4c806477db62e599,1,0,0,0,1,0,0.0,0.0,0.0,5004809861.0,0.0,-5004809861.0,1,1,1
0x00eadb769d931de24bb9252c3cc3a6f8de3f86cb,16,5,3,3,5,0,39342130.0,19372498.0,19372511.0,39342145.0,1.000000671054399,-15.0,1,1,2
0x00eb8dc1785a096d7006ca9c64aa4ad5f2706691,1,1,0,0,0,0,11253.0,0.0,0.0,0.0,0.0,11253.0,1,1,1
0x00eda101a3b10f7164cce8ecdf305b1317ca0669,6,5,0,0,1,0,2.8000000000098697e+20,0.0,0.0,493661808.0,0.0,2.8000000000049332e+20,4,8,2
0x00eddd42021ba97a37097ad4286b893b206e12bc,56,18,6,14,17,1,4.0810628396753505e+20,477131213.0,333617781.0,2.5465779344840288e+20,0.69921600580761,1.5344849051913218e+20,21,61,8
0x00ee45c909dee53b4cf6af3a5fc3739cd2f9f2a3,16,10,5,0,1,0,1.8577533464531488e+22,1.2499123497797123e+22,0.0,1032692260.0,0.0,1.8577533464530456e+22,4,21,5
0x00ee80c322d6e956d2629a73223605bbda946f2d,3,1,1,0,1,0,1e+17,1e+17,0.0,4996364.0,0.0,9.999999999500363e+16,2,52,3
0x00ef17fb802141f4a12026c4492bafc43d8ab85e,21,10,9,2,0,0,1.2257450779333665e+20,2.3000000000189047e+19,2.3005877128908083e+19,0.0,1.0002555273356082,1.2257450779333665e+20,7,72,7
0x00ef8b0cf8f81c2b40fc9233b16f2c21cd4f6f15,3,2,0,0,1,0,194356190.0,0.0,0.0,194480134.0,0.0,-123944.0,2,4,1
0x00f00fa5ba62e19615bbf759b7155de7ba96f27b,28,17,2,5,4,0,1.6298109894731684e+22,7953937860.0,1150132537.0,195617405.0,0.1445991353269134,1.629810989473149e+22,4,7,5
0x00f14df956a8e0b34e0c5bddb6e39dec48ec7baa,5,1,1,2,1,0,4.5e+17,500000000.0,502415465.0,4.502088335643521e+17,1.00483093,-208833564352128.0,3,58,2
0x00f16ddf3034436fc981194a0192044ce90aa4c1,4,3,0,0,1,0,4.30578163e+20,0.0,0.0,5.7816300200319e+17,0.0,4.299999999979968e+20,3,62,2
0x00f3fb9d81506fe69f504fa12325d1559280d635,2,1,0,0,1,0,36396.0,0.0,0.0,36462.0,0.0,-66.0,2,75,1
0x00f4765d1e007cefc091d84c2bcd1c16ddcc2c87,28,9,4,5,10,0,6.96129000010335e+20,7907789783.0,7910719144.0,1.1300279210143953e+18,1.0003704399181548,6.949989720893206e+20,6,8,4
0x00f4fa7ac6f012e7e65d325022ba1397a83ca694,5,3,1,0,1,0,1.860000000001193e+20,4.2e+19,0.0,119489584.0,0.0,1.859999999999998e+20,5,59,2
0x00f5481262d4845b292ba0c41752de258b3bbeec,83,27,10,9,37,0,1.0998216122526633e+23,1.8500000000023172e+22,1.8511701428093992e+22,1.044206475470514e+23,1.000632509625449,5.56151367821493e+21,15,34,7
0x00f57a995e566fa107d36ca5443629c7bee31213,3,1,1,1,0,0,500000000000000.0,119837517310501.0,119837517310501.0,0.0,1.0,500000000000000.0,1,1,2
0x00f63722233f5e19010e5daf208472a8f27d304b,2,2,0,0,0,0,2.003e+19,0.0,0.0,0.0,0.0,2.003e+19,1,1,2
0x00f656a2953a15ddf8d9d9726b67dd4e61f238b9,17,5,3,3,6,0,2.7228836900705098e+17,4.599812593053849e+19,4.6028584500031005e+19,6.964183409266032e+18,1.000662169792276,-6.691895040258981e+18,3,6,4
0x00f6c46a5e9b0613ededa94072f065e46bc8176f,3,2,0,0,1,0,1.0000000000000822e+22,0.0,0.0,823132083.0,0.0,1e+22,3,26,2
0x00f70714e95b8d092546acdc8e52a02d6eedc934,1,1,0,0,0,0,1337171934.0,0.0,0.0,0.0,0.0,1337171934.0,1,1,1
0x00f72bb4bd6c353685bed9077422dbf3d85e80a1,3,2,0,0,1,0,2.50999692979e+20,0.0,0.0,1.0000000289297713e+18,0.0,2.499996929500702e+20,2,42,2
0x00f731bcd3a8d541a040a7586ff3d03dea48e31f,2,0,0,0,2,0,0.0,0.0,0.0,369710716641.0,0.0,-369710716641.0,2,3,1
0x00f777857b95c1d0fe7564ae343d1a00c80b38f1,229,108,45,27,49,0,7.047690287587133e+20,1.0305944452036898e+20,1.8665538386733544e+16,2.4058247517179262e+20,0.00018111429256776587,4.6418655358692065e+20,20,62,6
0x00f83f560dea6e8317900beabc89be027da154f8,6,4,2,0,0,0,3.1695717626925783e+20,6e+19,0.0,0.0,0.0,3.1695717626925783e+20,2,2,1
0x00f863703e78916a4487fcbfbda7a6944fa86538,4,2,0,0,2,0,267721376.0,0.0,0.0,267838914.0,0.0,-117538.0,3,14,1
0x00f8a06340b52aee151b871a915c06af3c053470,363,177,101,30,55,0,5.904135722959663e+20,3.67415423837852e+20,3.775105799357126e+19,2.2778865445472594e+20,0.1027476135847568,3.626249178412404e+20,35,38,8
0x00f8b6bf7cf6b0a173e14abc3d687dd03fe16bb0,1,1,0,0,0,0,1e+18,0.0,0.0,0.0,0.0,1e+18,1,1,1
0x00f8dcbf7f64e30efff649bd9f137af0eb80e4da,5,1,2,2,0,0,1e+19,3261753.0,3261831.0,0.0,1.000023913521349,1e+19,2,1,2
0x00f8dd0e37d5077fa256fadbaa216d9088a708e6,2,2,0,0,0,0,3.1337860145025715e+18,0.0,0.0,0.0,0.0,3.1337860145025715e+18,2,6,1
0x00f9126faecd227f6cd0ccba36865c9a7c55ff24,2,1,1,0,0,0,3.19e+16,5000000000000000.0,0.0,0.0,0.0,3.19e+16,1,1,2
0x00f9a33dfedbc3bddfb6ef4380dacfd9352c4d15,2,2,0,0,0,0,2044302.0,0.0,0.0,0.0,0.0,2044302.0,2,4,1
0x00fa8021f0c2157ab005dd41b11d49ea30d7893a,1,1,0,0,0,0,1.5e+18,0.0,0.0,0.0,0.0,1.5e+18,1,1,1
0x00fbef9f0f9b0b6421c264a2020f14bca80291ca,4,1,0,0,3,0,400000000000.0,0.0,0.0,6.940202788781019e+23,0.0,-6.940202788777019e+23,3,30,2
0x00fc6300b77a8ea902d576eafaa9ba40daa7c415,19,11,8,0,0,0,2.7154439178023035e+19,1.0550785779240958e+19,0.0,0.0,0.0,2.7154439178023035e+19,4,38,2
0x00fc9abc1ae9d1b71b89fd285cb6c73129f6da72,2,2,0,0,0,0,1.907623308895031e+16,0.0,0.0,0.0,0.0,1.907623308895031e+16,2,7,1
0x00fcad795d8a753c9064126b78cf0330436da09b,2,0,0,0,2,0,0.0,0.0,0.0,3.0006074385857045e+21,0.0,-3.0006074385857045e+21,2,23,2
0x00fce3e318dfc490be549b266e85af457ee3d65b,1,1,0,0,0,0,1759493.0,0.0,0.0,0.0,0.0,1759493.0,1,1,1
0x00fdcbab290f89f3d03a21b1fa17fdd64bd2f1c8,1,1,0,0,0,0,1e+17,0.0,0.0,0.0,0.0,1e+17,1,1,1
0x00fe37d2589cdec3cf55afaf4a482bca6b7b0ae6,1,1,0,0,0,0,1.3e+18,0.0,0.0,0.0,0.0,1.3e+18,1,1,1
0x00fea8ef6f337ce6aa8b5bb7086ace94dd0434a7,4,2,2,0,0,0,1.3e+20,1.0000000000968376e+18,0.0,0.0,0.0,1.3e+20,1,1,3
0x00ff162742cd72f0a726cf90138a832ab5f0d48e,2,1,1,0,0,0,2.43e+16,5000000000000000.0,0.0,0.0,0.0,2.43e+16,1,1,1
0x00ffb2daca4977f6edb65b21c21184eee6a5a72a,2,1,1,0,0,0,1e+17,5.000000016049496e+16,0.0,0.0,0.0,1e+17,1,1,1
0x0100569d3daa2d258f8b21d4ec833ed21d2ff2dd,70,70,0,0,0,0,250000000000450.0,0.0,0.0,0.0,0.0,250000000000450.0,11,23,3
0x01017b2d24a37f5c74bc2291eb8743937aad1ff6,2,2,0,0,0,0,4102674766402218.0,0.0,0.0,0.0,0.0,4102674766402218.0,2,8,2
0x010286f16ec2f351c7575caf45c07d758a184793,2,2,0,0,0,0,3357066668017219.0,0.0,0.0,0.0,0.0,3357066668017219.0,2,7,2
0x0102b4bf6272eae55dffc8008ba81ac2bab58ca0,3,2,1,0,0,0,266990000.0,1.8e+20,0.0,0.0,0.0,266990000.0,2,7,2
0x0104712abf87649bc5a0844b490fcf924f76da81,1,1,0,0,0,0,9.47e+16,0.0,0.0,0.0,0.0,9.47e+16,1,1,1
0x0104b9e629be9b419a5f0b4974de5e8f2bb06399,15,6,4,2,3,0,2.571227071729021e+20,3.4445047818607755e+19,3.4458407938223215e+19,2.5716111576870853e+20,1.0003878676460494,-3.840859580642099e+16,4,4,2
0x0104d7a50c942735fd96ed6ab3423cac7e2db0d7,1,0,0,0,1,0,0.0,0.0,0.0,193968213.0,0.0,-193968213.0,1,1,1
0x0105c26c5d013bb32223dbb2a4bbd98e9b0c320a,6,2,1,1,2,0,8.857285172461142e+19,40000000.0,40004586.0,8.859329084536023e+19,1.00011465,-2.0439120748806144e+16,2,2,3
0x010716be97151c482b999a87477aca6b2d122ed1,1,1,0,0,0,0,4019486063922668.0,0.0,0.0,0.0,0.0,4019486063922668.0,1,1,1
0x0107aacde8714bd13357fc856d6b93b3f8b543e9,130,59,28,21,22,0,4.082402543116696e+22,2.231235968266093e+22,2.231532863450708e+22,3.5895339494555324e+22,1.0001330631044127,4.928685936611632e+21,28,52,6
0x0107e33b5776e3052fdd624d6246df4f1d8ecddd,11,0,2,6,3,0,0.0,946052756125.0,1892106052067.0,1.5995028088977624e+20,2.000000570599257,-1.5995028088977624e+20,1,1,4
0x01080306fab7721ae1dbff1909df46b92a2c0b8c,73,24,23,14,12,0,2.120520750612431e+19,1022239605.0,1023371649.0,5207977093010962.0,1.0011074155163455,2.11999995290313e+19,7,22,4
0x0108678baac8accdcbff80294564f74725330907,25,19,1,1,4,0,3.850684734347005e+21,1e+21,1.000230917145434e+21,7.328453141102375e+18,1.000230917145434,3.843356281205903e+21,18,53,4
0x01087080dca984b607e1ebf263330431f979e528,49,17,14,9,9,0,1.5134493734547938e+20,1.13e+20,1.133699764614041e+20,1.5150295498449217e+20,1.0032741279770274,-1.5801763901279437e+17,5,28,1
0x010a078ff877852f0f18b6a910f7964ff18498f4,1,1,0,0,0,0,1.3e+18,0.0,0.0,0.0,0.0,1.3e+18,1,1,1
0x010afb8548a5d1a3a3d62f58ca0a5a1329974206,11,8,0,0,3,0,5.311552896658174e+19,0.0,0.0,10910795690597.0,0.0,5.3115518055786045e+19,5,53,4
0x010b19435d2bcae650c41af62440e2de08444026,5,2,1,1,1,0,3.652971076636693e+18,2.5e+18,2.5019252957778094e+18,3.644189145487549e+18,1.0007701183111237,8781931149144064.0,3,7,2
0x010b7eb359ff40fd261ac917003dc21058c32055,9,5,0,0,4,0,9.091100000675624e+19,0.0,0.0,9.11000006756247e+17,0.0,8.999999999999998e+19,2,5,4
0x010c9d0abf2925400c37ee688215d34dd3e1ec08,69,69,0,0,0,0,240000000000450.0,0.0,0.0,0.0,0.0,240000000000450.0,11,23,3
0x010cb104dc1ce1cf2010ee993c74aa347271a686,1,1,0,0,0,0,97.0,0.0,0.0,0.0,0.0,97.0,1,1,1
0x010d23b534006f4e4f174a7530d7d9e3c131732a,92,53,11,6,22,0,1.2072025648059778e+22,5.504501889946251e+21,5.317013106371614e+21,7.271337791826725e+21,0.9659390100461084,4.800687856233053e+21,31,116,8
0x010da4bb5ed14c387bc92de075b58e2d0cee23b1,17,1,5,8,3,0,1e+17,1.3590979040173493e+21,2.718097818138137e+21,4.093701280446061e+21,1.9999279007816348,-4.093601280446061e+21,3,47,5
0x010da5ff62b6e45f89fa7b2d8ced5a8b5754ec1b,2,1,0,0,1,0,5e+18,0.0,0.0,1400914.0,0.0,4.999999999998599e+18,2,37,2
0x010e0d20b256620b6ab77729c8152112e0b78561,8,1,0,0,7,0,5e+20,0.0,0.0,242305560895.0,0.0,4.999999997576945e+20,6,16,3
0x010e3a3a9aaf3d8ee76b26d154f8c16c970f477e,3,2,1,0,0,0,1.000000000002e+18,2e+17,0.0,0.0,0.0,1.000000000002e+18,1,1,2
0x010e86d5c98a9bf2d232a3a73ea289a79b545b16,1,1,0,0,0,0,1100000.0,0.0,0.0,0.0,0.0,1100000.0,1,1,1
0x010e891bf7045dd54a0a70b96a77c7b4cfc24640,1,1,0,0,0,0,1e+17,0.0,0.0,0.0,0.0,1e+17,1,1,1
0x010e92ac8b581c760a4f3c877a4558e8cc278c70,16,4,3,4,5,0,1094594982.0,1576517889.0,2228069452.0,1913856898.0,1.413285232946697,-819261916.0,2,4,1
0x010eefc75fce6c266573960812b987fa22b6c64e,4,1,1,1,1,0,2.0001e+22,2.235e+21,2.235e+21,2.0001e+22,1.0,0.0,1,1,2
0x010f6b049a5e8e963060b283486795630e5d83e2,10,3,5,2,0,0,1.0827e+21,1.5030687214542088e+16,1.5030935409222968e+16,0.0,1.0000165125304876,1.0827e+21,5,76,4
0x010f995c1f0784b39865fb0dbeaf98311f3cc52c,2,1,1,0,0,0,1.57e+20,23356269.0,0.0,0.0,0.0,1.57e+20,2,1,2
0x01102f208a263a1b3844a1bfac5444cbfe7d052f,30,11,5,5,9,0,6.661114564876546e+20,5.85e+20,5.8571049309787285e+20,6.667740958959347e+20,1.001214518116022,-6.62639408280109e+17,8,20,5
0x011128170cd4f77f90af9dbb7501b10112efb31e,1,1,0,0,0,0,1.99942e+18,0.0,0.0,0.0,0.0,1.99942e+18,1,1,1
0x0111aa45d978c43bdee2b7690e33c65648fc06cb,1,1,0,0,0,0,1.074e+17,0.0,0.0,0.0,0.0,1.074e+17,1,1,1
0x0111dcc6fc2df10b1145fdcfed2bcf1b1c00de91,2,1,1,0,0,0,1e+16,1000000000000000.0,0.0,0.0,0.0,1e+16,1,1,1
0x01139728b71405424f148e82c090f9097ba69e2c,1,1,0,0,0,0,80000000.0,0.0,0.0,0.0,0.0,80000000.0,1,1,1
0x0113983234c06a01834e6c173efab06f04de2122,1,1,0,0,0,0,1107690.0,0.0,0.0,0.0,0.0,1107690.0,1,1,1
0x0113e5d1ca256159d7e7f37fd334ef1f7ee5d39b,1,1,0,0,0,0,1066878.0,0.0,0.0,0.0,0.0,1066878.0,1,1,1
0x0113e5f85ae18da390377823825946fc45582d1f,12,7,2,1,2,0,2.140430328141649e+21,1.7e+21,1.706102402835957e+21,2.1458600000003572e+21,1.0035896487270335,-5.429671858708152e+18,5,31,2
0x0114572c98f3756064b4be09cf02f05ef7f867a6,2,1,1,0,0,0,1e+17,1e+16,0.0,0.0,0.0,1e+17,1,1,1
0x0114d2ec12d3c70f90d9a9d827930c66b435c61e,1,1,0,0,0,0,1.9e+16,0.0,0.0,0.0,0.0,1.9e+16,1,1,1
0x01151b41131ed0bc3268dad9be8fab765205bd71,2,2,0,0,0,0,3.38e+20,0.0,0.0,0.0,0.0,3.38e+20,1,1,1
0x0116ed59d76aaaf9ab5ef88807ab33b24df36efd,50,43,2,2,3,0,2.755301392899209e+18,2.25e+18,2.253844780839103e+18,2.756789643797119e+18,1.0017087914840457,-1488250897909760.0,15,15,1
0x0116fdba1f1dc87f91fcafe2fb365ca829cee686,223,95,64,26,38,0,1.2018994287357158e+23,1.375000000009424e+23,1.1710567218135512e+23,9.388287458394308e+22,0.8516776158585637,2.6307068289628504e+22,38,83,8
0x01173bd5895acf19c67f6170f15d503d4153cf04,43,17,0,0,26,0,2.964004540099272e+19,0.0,0.0,2.499320538027018e+19,0.0,4.646840020722541e+18,25,102,4
0x0118473b89b9b267953921c26760394db9da6ec3,2,2,0,0,0,0,1.2824856131402342e+16,0.0,0.0,0.0,0.0,1.2824856131402342e+16,2,2,1
0x011a62dc7a6c2969a764ec1acd67081029100d57,3,3,0,0,0,0,1.000000000002e+18,0.0,0.0,0.0,0.0,1.000000000002e+18,1,1,3
0x011b042a0573972f547b885c86279291b04c6020,41,12,11,7,11,0,1.955081144824803e+21,1.7382247099922724e+21,9.038458458074574e+20,1.5132748792211828e+21,0.5199821637626332,4.4180626560362034e+20,15,47,7
0x011b552b17d1a78af3be9f5b9fa85b6d66fc7dad,15,3,3,4,3,2,3.5321870081734963e+19,9.007000000011e+19,2.2543539659168e+19,1.4564888040339618e+19,0.2502891046868043,2.0756982041395347e+19,4,13,5
0x011b7c26193af783f967621d9be90a8bc6a9abd3,2,2,0,0,0,0,3e+18,0.0,0.0,0.0,0.0,3e+18,2,1,1
0x011c3a587254b7312d78f2c8ba5adc41a1ed1357,234,66,40,48,80,0,1.9023913231593096e+22,2.050150000003779e+21,2.0506981906903039e+21,1.8028703139767882e+22,1.0002673905258268,9.952100918252137e+20,30,86,8
0x011c8e8496801c553b480c7fb8a34eb729b18537,1,1,0,0,0,0,4409873827633410.0,0.0,0.0,0.0,0.0,4409873827633410.0,1,1,1
0x011d826f9ced58896b8046e7afc995f366538cce,5,5,0,0,0,0,1.807857477595312e+16,0.0,0.0,0.0,0.0,1.807857477595312e+16,5,8,1
0x011e2c14c24fdac66a77802061d8ea26814e5154,2,2,0,0,0,0,67114666.0,0.0,0.0,0.0,0.0,67114666.0,2,10,2
0x011e3916f0932f0c0b62261e03b729eeb4e8da85,1,1,0,0,0,0,1007780.0,0.0,0.0,0.0,0.0,1007780.0,1,1,1
0x011e6bf0b2fccc01f137cfe776e1b1121f31fbaa,83,17,16,26,23,1,4.836411093124026e+21,3.5036519974735257e+21,4.5036519974760706e+21,6.94273176273429e+21,1.2854164742170862,-2.1063206696102637e+21,14,82,8
0x011e835885e78d9f1c92e580dae0e142a33cf25e,4,1,1,1,1,0,1e+18,142000.0,142000.0,9.9e+17,1.0,1e+16,1,1,2
0x011e8572c0e339b659add9fbf24ba1328cde7ca9,1,1,0,0,0,0,9.59e+16,0.0,0.0,0.0,0.0,9.59e+16,1,1,1
0x01209fa47cd0bf3f6b7d0ecf8598e031f57a7543,4,4,0,0,0,0,4.500009869517586e+19,0.0,0.0,0.0,0.0,4.500009869517586e+19,2,5,3
0x01212602bb6ef285d7fca99430283ba780fe5950,5,2,1,1,1,0,1e+20,5e+19,5.045449970070959e+19,1.0029e+20,1.0090899940141917,-2.9e+17,2,57,2
0x01213e995cd6272ebbb929311b50787296f25600,52,15,14,8,15,0,3.950870555221956e+21,1.0000000000056631e+21,1.0052544799319235e+21,2.0677916879623252e+21,1.0052544799262306,1.883078867259631e+21,21,81,7
0x01214a235c6767040c8fef6bd33519a6c7ad79ae,313,45,157,85,25,1,2.951128738606346e+23,1.3427520300033546e+24,9.025452189775293e+22,9.55238762393807e+19,0.06721607555307695,2.9501734998439522e+23,51,123,8
0x012186399add91fcdc4504bcd9c44a2169d4b32c,1,1,0,0,0,0,4999161.0,0.0,0.0,0.0,0.0,4999161.0,1,1,1
0x0121a5499577090838ac2d987c2fab300ab13858,2,2,0,0,0,0,1248032.0,0.0,0.0,0.0,0.0,1248032.0,2,12,1
0x0121ce9b0af57bd51a9e2d2534175a9c4a949975,3,3,0,0,0,0,4.4e+18,0.0,0.0,0.0,0.0,4.4e+18,3,4,1
0x01222a114552e89e4c548170f8c1f4d5460d255a,284,137,37,31,79,0,8.165535685670953e+22,1.6044574895201394e+21,197552831699.0,7.969898344847374e+21,1.2312749511243458e-10,7.368545851186216e+22,66,132,8
0x0122a648094d10ea18ae72673aea0334fae4d3a5,227,145,20,25,37,0,1.3072242123835528e+24,8.251101588321569e+21,8.255687744279409e+21,7.289434008195686e+21,1.0005558234750533,1.299934778375357e+24,45,72,7
0x0122f83912932a2d3631340168795c42b6716290,2,2,0,0,0,0,3000000.0,0.0,0.0,0.0,0.0,3000000.0,2,6,1
0x012430f934bc381d9f59a28ea34363bce170353d,5,5,0,0,0,0,5.395176343662395e+16,0.0,0.0,0.0,0.0,5.395176343662395e+16,2,54,2
0x0124fd98566fb966d118bfb70650cac960dd6c2c,3,3,0,0,0,0,1304866.0,0.0,0.0,0.0,0.0,1304866.0,3,11,1
0x01253d735f350afc426335560251171367cd095d,1,1,0,0,0,0,3.43e+16,0.0,0.0,0.0,0.0,3.43e+16,1,1,1
0x0125c79621229bd96a4fd6c71b7a8d276fd5db97,9,5,2,1,1,0,3.4536884968015764e+20,157700890.0,157765852.0,157765852.0,1.0004119317272084,3.453688496799999e+20,4,5,3
0x012668a6f1b462d55bb77bdd4dec5c8e57463e43,1,1,0,0,0,0,1.3e+18,0.0,0.0,0.0,0.0,1.3e+18,1,1,1
0x01270d19f1b70c3f24efb57d28974b3d664dd7e6,1,1,0,0,0,0,1.3e+18,0.0,0.0,0.0,0.0,1.3e+18,1,1,1
0x01281a8e31e2ac1bae55a69a7c962f526fa64f00,8,5,2,0,1,0,3.509900000004307e+19,1e+19,0.0,43071874.0,0.0,3.5098999999999996e+19,3,29,3
